"","origin","year","month","day","hour","temp","dewp","humid","wind_dir","wind_speed","wind_gust","precip","pressure","visib","time_hour","time","season","temp_cel","dewp_cel","precip_cm"
"5540","JFK",2013,8,20,4,68,64.94,89.94,260,5.7539,NA,0,1018.1,6,"20/08/2013 04:00",2013-08-20 04:00:00,"Summer",20,18.3,0
"5541","JFK",2013,8,20,5,68,64.94,89.94,260,8.05546,NA,0,1018.5,5,"20/08/2013 05:00",2013-08-20 05:00:00,"Summer",20,18.3,0
"5542","JFK",2013,8,20,6,69.08,64.94,86.66,290,5.7539,NA,0,1019.3,3,"20/08/2013 06:00",2013-08-20 06:00:00,"Summer",20.6,18.3,0
"5543","JFK",2013,8,20,7,71.96,64.94,78.57,270,4.60312,NA,0,1019.9,4,"20/08/2013 07:00",2013-08-20 07:00:00,"Summer",22.2,18.3,0
"5544","JFK",2013,8,20,8,73.94,66.02,76.31,240,3.45234,NA,0,1020.1,6,"20/08/2013 08:00",2013-08-20 08:00:00,"Summer",23.3,18.9,0
"5545","JFK",2013,8,20,9,78.08,64.94,64.03,230,3.45234,NA,0,1020.2,7,"20/08/2013 09:00",2013-08-20 09:00:00,"Summer",25.6,18.3,0
"5546","JFK",2013,8,20,10,82.04,62.06,50.84,310,8.05546,NA,0,1020.5,9,"20/08/2013 10:00",2013-08-20 10:00:00,"Summer",27.8,16.7,0
"5547","JFK",2013,8,20,11,84.02,64.04,51.12,240,5.7539,NA,0,1020.2,10,"20/08/2013 11:00",2013-08-20 11:00:00,"Summer",28.9,17.8,0
"5548","JFK",2013,8,20,12,84.02,64.94,52.75,220,10.35702,NA,0,1019.9,10,"20/08/2013 12:00",2013-08-20 12:00:00,"Summer",28.9,18.3,0
"5549","JFK",2013,8,20,13,82.94,64.94,54.63,210,13.80936,NA,0,1019.6,10,"20/08/2013 13:00",2013-08-20 13:00:00,"Summer",28.3,18.3,0
"5550","JFK",2013,8,20,14,84.02,62.96,49.22,200,13.80936,NA,0,1019.2,10,"20/08/2013 14:00",2013-08-20 14:00:00,"Summer",28.9,17.2,0
"5551","JFK",2013,8,20,15,80.96,64.94,58.25,190,16.11092,NA,0,1019,10,"20/08/2013 15:00",2013-08-20 15:00:00,"Summer",27.2,18.3,0
"5552","JFK",2013,8,20,16,80.06,64.04,58.14,200,14.96014,NA,0,1018.6,10,"20/08/2013 16:00",2013-08-20 16:00:00,"Summer",26.7,17.8,0
"5553","JFK",2013,8,20,17,78.98,64.94,62.16,200,14.96014,NA,0,1018.8,10,"20/08/2013 17:00",2013-08-20 17:00:00,"Summer",26.1,18.3,0
"5554","JFK",2013,8,20,18,77,66.02,68.9,190,10.35702,NA,0,1018.9,10,"20/08/2013 18:00",2013-08-20 18:00:00,"Summer",25,18.9,0
"5555","JFK",2013,8,20,19,75.02,66.92,75.93,190,12.65858,NA,0,1019.2,10,"20/08/2013 19:00",2013-08-20 19:00:00,"Summer",23.9,19.4,0
"5556","JFK",2013,8,20,20,75.02,68,78.81,0,0,NA,0,1019.7,10,"20/08/2013 20:00",2013-08-20 20:00:00,"Summer",23.9,20,0
"5557","JFK",2013,8,20,21,73.94,69.08,84.8,170,3.45234,NA,0,1020.2,10,"20/08/2013 21:00",2013-08-20 21:00:00,"Summer",23.3,20.6,0
"5558","JFK",2013,8,20,22,73.94,69.08,84.8,200,3.45234,NA,0,1020.3,10,"20/08/2013 22:00",2013-08-20 22:00:00,"Summer",23.3,20.6,0
"5559","JFK",2013,8,20,23,73.94,69.08,84.8,230,5.7539,NA,0,1020.4,10,"20/08/2013 23:00",2013-08-20 23:00:00,"Summer",23.3,20.6,0
"5560","JFK",2013,8,21,0,71.96,69.08,90.66,210,4.60312,NA,0,1020.4,10,"21/08/2013 00:00",2013-08-21 00:00:00,"Summer",22.2,20.6,0
"5561","JFK",2013,8,21,1,71.96,69.08,90.66,220,4.60312,NA,0,1020.2,10,"21/08/2013 01:00",2013-08-21 01:00:00,"Summer",22.2,20.6,0
"5562","JFK",2013,8,21,2,71.06,68,90.06,250,4.60312,NA,0,1020.3,10,"21/08/2013 02:00",2013-08-21 02:00:00,"Summer",21.7,20,0
"5563","JFK",2013,8,21,3,71.06,68,90.06,250,5.7539,NA,0,1020.6,10,"21/08/2013 03:00",2013-08-21 03:00:00,"Summer",21.7,20,0
"5564","JFK",2013,8,21,4,71.06,66.92,86.77,250,3.45234,NA,0,1020.8,10,"21/08/2013 04:00",2013-08-21 04:00:00,"Summer",21.7,19.4,0
"5565","JFK",2013,8,21,5,69.08,66.02,89.98,240,4.60312,NA,0,1021.2,10,"21/08/2013 05:00",2013-08-21 05:00:00,"Summer",20.6,18.9,0
"5566","JFK",2013,8,21,6,71.06,66.92,86.77,260,6.90468,NA,0,1021.7,8,"21/08/2013 06:00",2013-08-21 06:00:00,"Summer",21.7,19.4,0
"5567","JFK",2013,8,21,7,73.94,66.92,78.72,250,4.60312,NA,0,1022.1,9,"21/08/2013 07:00",2013-08-21 07:00:00,"Summer",23.3,19.4,0
"5568","JFK",2013,8,21,8,78.08,66.92,68.59,250,4.60312,NA,0,1022.2,9,"21/08/2013 08:00",2013-08-21 08:00:00,"Summer",25.6,19.4,0
"5569","JFK",2013,8,21,9,80.96,64.94,58.25,240,3.45234,NA,0,1022.2,10,"21/08/2013 09:00",2013-08-21 09:00:00,"Summer",27.2,18.3,0
"5570","JFK",2013,8,21,10,82.94,62.06,49.37,230,8.05546,NA,0,1022.2,10,"21/08/2013 10:00",2013-08-21 10:00:00,"Summer",28.3,16.7,0
"5571","JFK",2013,8,21,11,84.92,62.06,46.32,210,10.35702,NA,0,1022,10,"21/08/2013 11:00",2013-08-21 11:00:00,"Summer",29.4,16.7,0
"5572","JFK",2013,8,21,12,86,60.08,41.71,210,11.5078,NA,0,1021.5,10,"21/08/2013 12:00",2013-08-21 12:00:00,"Summer",30,15.6,0
"5573","JFK",2013,8,21,13,87.08,57.92,37.31,210,11.5078,NA,0,1020.9,10,"21/08/2013 13:00",2013-08-21 13:00:00,"Summer",30.6,14.4,0
"5574","JFK",2013,8,21,14,86,60.98,43.07,180,14.96014,NA,0,1020.2,10,"21/08/2013 14:00",2013-08-21 14:00:00,"Summer",30,16.1,0
"5575","JFK",2013,8,21,15,84.02,62.96,49.22,190,17.2617,NA,0,1020,10,"21/08/2013 15:00",2013-08-21 15:00:00,"Summer",28.9,17.2,0
"5576","JFK",2013,8,21,16,80.06,69.08,69.23,190,16.11092,NA,0,1019.7,10,"21/08/2013 16:00",2013-08-21 16:00:00,"Summer",26.7,20.6,0
"5577","JFK",2013,8,21,17,80.96,66.92,62.4,190,12.65858,NA,0,1019,10,"21/08/2013 17:00",2013-08-21 17:00:00,"Summer",27.2,19.4,0
"5578","JFK",2013,8,21,18,78.08,68,71.19,180,12.65858,NA,0,1018.7,10,"21/08/2013 18:00",2013-08-21 18:00:00,"Summer",25.6,20,0
"5579","JFK",2013,8,21,19,75.02,71.06,87.5,180,12.65858,NA,0,1018.7,9,"21/08/2013 19:00",2013-08-21 19:00:00,"Summer",23.9,21.7,0
"5580","JFK",2013,8,21,20,75.02,71.06,87.5,190,11.5078,NA,0,1018.9,10,"21/08/2013 20:00",2013-08-21 20:00:00,"Summer",23.9,21.7,0
"5581","JFK",2013,8,21,21,73.94,71.06,90.73,200,9.20624,NA,0,1019,10,"21/08/2013 21:00",2013-08-21 21:00:00,"Summer",23.3,21.7,0
"5582","JFK",2013,8,21,22,73.94,71.06,90.73,210,3.45234,NA,0,1018.7,10,"21/08/2013 22:00",2013-08-21 22:00:00,"Summer",23.3,21.7,0
"5583","JFK",2013,8,21,23,75.02,71.06,87.5,220,9.20624,NA,0,1018.4,9,"21/08/2013 23:00",2013-08-21 23:00:00,"Summer",23.9,21.7,0
"5584","JFK",2013,8,22,0,73.94,69.98,87.45,220,6.90468,NA,0,1018.1,10,"22/08/2013 00:00",2013-08-22 00:00:00,"Summer",23.3,21.1,0
"5585","JFK",2013,8,22,1,73.04,69.08,87.41,220,6.90468,NA,0,1018.6,10,"22/08/2013 01:00",2013-08-22 01:00:00,"Summer",22.8,20.6,0
"5586","JFK",2013,8,22,2,73.94,69.98,87.45,220,6.90468,NA,0,1018.3,10,"22/08/2013 02:00",2013-08-22 02:00:00,"Summer",23.3,21.1,0
"5587","JFK",2013,8,22,3,73.94,69.08,84.8,220,9.20624,NA,0,1018,10,"22/08/2013 03:00",2013-08-22 03:00:00,"Summer",23.3,20.6,0
"5588","JFK",2013,8,22,4,73.94,69.08,84.8,210,5.7539,NA,0,1017.5,10,"22/08/2013 04:00",2013-08-22 04:00:00,"Summer",23.3,20.6,0
"5589","JFK",2013,8,22,5,73.04,69.08,87.41,190,9.20624,NA,0,1017.1,10,"22/08/2013 05:00",2013-08-22 05:00:00,"Summer",22.8,20.6,0
"5590","JFK",2013,8,22,6,73.04,69.98,90.14,190,6.90468,NA,0,1017.1,8,"22/08/2013 06:00",2013-08-22 06:00:00,"Summer",22.8,21.1,0
"5591","JFK",2013,8,22,7,73.94,69.98,87.45,200,9.20624,NA,0,1017.3,8,"22/08/2013 07:00",2013-08-22 07:00:00,"Summer",23.3,21.1,0
"5592","JFK",2013,8,22,8,73.94,69.8,88.51,200,11.5078,NA,0,NA,8,"22/08/2013 08:00",2013-08-22 08:00:00,"Summer",23.3,21,0
"5593","JFK",2013,8,22,9,73.4,71.06,93.52,250,12.65858,NA,0.03,NA,7,"22/08/2013 09:00",2013-08-22 09:00:00,"Summer",23,21.7,0.0762
"5594","JFK",2013,8,22,10,75.02,71.06,87.5,270,4.60312,NA,0.03,1016.7,10,"22/08/2013 10:00",2013-08-22 10:00:00,"Summer",23.9,21.7,0.0762
"5595","JFK",2013,8,22,11,75.92,69.08,79.37,230,8.05546,NA,0,1017,10,"22/08/2013 11:00",2013-08-22 11:00:00,"Summer",24.4,20.6,0
"5596","JFK",2013,8,22,12,77,71.06,83.32,240,5.7539,NA,0,NA,10,"22/08/2013 12:00",2013-08-22 12:00:00,"Summer",25,21.7,0
"5597","JFK",2013,8,22,13,78.8,71.6,78.62,200,6.90468,NA,0,NA,10,"22/08/2013 13:00",2013-08-22 13:00:00,"Summer",26,22,0
"5598","JFK",2013,8,22,14,77,71.6,90.73,220,6.90468,NA,0.01,NA,8,"22/08/2013 14:00",2013-08-22 14:00:00,"Summer",25,22,0.0254
"5599","JFK",2013,8,22,15,75.2,71.6,88.59,220,10.35702,NA,0.01,NA,10,"22/08/2013 15:00",2013-08-22 15:00:00,"Summer",24,22,0.0254
"5600","JFK",2013,8,22,16,75.2,68,78.81,230,12.65858,NA,0,NA,10,"22/08/2013 16:00",2013-08-22 16:00:00,"Summer",24,20,0
"5601","JFK",2013,8,22,17,75.02,66.92,75.93,220,9.20624,NA,0,1013.2,10,"22/08/2013 17:00",2013-08-22 17:00:00,"Summer",23.9,19.4,0
"5602","JFK",2013,8,22,19,71.6,68,88.43,220,6.90468,NA,0,NA,10,"22/08/2013 19:00",2013-08-22 19:00:00,"Summer",22,20,0
"5603","JFK",2013,8,22,22,73.04,69.98,90.14,230,8.05546,NA,0,1012.3,10,"22/08/2013 22:00",2013-08-22 22:00:00,"Summer",22.8,21.1,0
"5604","JFK",2013,8,22,23,73.04,69.98,90.14,250,9.20624,NA,0,1012.2,10,"22/08/2013 23:00",2013-08-22 23:00:00,"Summer",22.8,21.1,0
"5605","JFK",2013,8,23,0,73.04,69.98,90.14,250,8.05546,NA,0,1012.1,8,"23/08/2013 00:00",2013-08-23 00:00:00,"Summer",22.8,21.1,0
"5606","JFK",2013,8,23,1,73.04,71.06,93.52,280,6.90468,NA,0,1011.9,7,"23/08/2013 01:00",2013-08-23 01:00:00,"Summer",22.8,21.7,0
"5607","JFK",2013,8,23,2,73.04,64.94,75.75,320,8.05546,NA,0,1011.9,10,"23/08/2013 02:00",2013-08-23 02:00:00,"Summer",22.8,18.3,0
"5608","JFK",2013,8,23,3,71.96,66.02,81.57,330,6.90468,NA,0,1012,10,"23/08/2013 03:00",2013-08-23 03:00:00,"Summer",22.2,18.9,0
"5609","JFK",2013,8,23,4,73.04,66.02,78.65,330,10.35702,NA,0,1012.3,10,"23/08/2013 04:00",2013-08-23 04:00:00,"Summer",22.8,18.9,0
"5610","JFK",2013,8,23,5,71.96,64.94,78.57,350,11.5078,NA,0,1012.9,10,"23/08/2013 05:00",2013-08-23 05:00:00,"Summer",22.2,18.3,0
"5611","JFK",2013,8,23,6,71.96,62.96,73.3,360,11.5078,NA,0,1013.7,10,"23/08/2013 06:00",2013-08-23 06:00:00,"Summer",22.2,17.2,0
"5612","JFK",2013,8,23,7,73.04,60.98,65.9,350,16.11092,NA,0,1014.6,10,"23/08/2013 07:00",2013-08-23 07:00:00,"Summer",22.8,16.1,0
"5613","JFK",2013,8,23,8,75.02,60.08,59.72,360,14.96014,NA,0,1014.9,10,"23/08/2013 08:00",2013-08-23 08:00:00,"Summer",23.9,15.6,0
"5614","JFK",2013,8,23,9,77,57.92,51.76,10,13.80936,21.86482,0,1015.2,10,"23/08/2013 09:00",2013-08-23 09:00:00,"Summer",25,14.4,0
"5615","JFK",2013,8,23,10,78.98,55.04,43.68,350,13.80936,NA,0,1015.2,10,"23/08/2013 10:00",2013-08-23 10:00:00,"Summer",26.1,12.8,0
"5616","JFK",2013,8,23,11,80.96,53.06,38.08,20,14.96014,NA,0,1015.1,10,"23/08/2013 11:00",2013-08-23 11:00:00,"Summer",27.2,11.7,0
"5617","JFK",2013,8,23,12,82.94,50,31.89,360,13.80936,23.0156,0,1015,10,"23/08/2013 12:00",2013-08-23 12:00:00,"Summer",28.3,10,0
"5618","JFK",2013,8,23,13,82.04,50,32.84,10,11.5078,23.0156,0,1015.3,10,"23/08/2013 13:00",2013-08-23 13:00:00,"Summer",27.8,10,0
"5619","JFK",2013,8,23,14,80.96,51.08,35.4,340,14.96014,NA,0,1015.6,10,"23/08/2013 14:00",2013-08-23 14:00:00,"Summer",27.2,10.6,0
"5620","JFK",2013,8,23,15,80.96,51.98,36.6,360,14.96014,NA,0,1015.4,10,"23/08/2013 15:00",2013-08-23 15:00:00,"Summer",27.2,11.1,0
"5621","JFK",2013,8,23,16,80.06,51.98,37.69,360,13.80936,NA,0,1015.6,10,"23/08/2013 16:00",2013-08-23 16:00:00,"Summer",26.7,11.1,0
"5622","JFK",2013,8,23,17,78.98,51.98,39.05,360,12.65858,NA,0,1015.7,10,"23/08/2013 17:00",2013-08-23 17:00:00,"Summer",26.1,11.1,0
"5623","JFK",2013,8,23,18,80.06,51.98,37.69,360,11.5078,NA,0,1016.2,10,"23/08/2013 18:00",2013-08-23 18:00:00,"Summer",26.7,11.1,0
"5624","JFK",2013,8,23,19,77,51.08,40.33,360,12.65858,NA,0,1016.9,10,"23/08/2013 19:00",2013-08-23 19:00:00,"Summer",25,10.6,0
"5625","JFK",2013,8,23,20,75.02,53.06,46.34,10,11.5078,NA,0,1017.7,10,"23/08/2013 20:00",2013-08-23 20:00:00,"Summer",23.9,11.7,0
"5626","JFK",2013,8,23,21,73.04,53.06,49.52,10,10.35702,NA,0,1018.3,10,"23/08/2013 21:00",2013-08-23 21:00:00,"Summer",22.8,11.7,0
"5627","JFK",2013,8,23,22,71.96,53.96,53.08,350,11.5078,NA,0,1018.7,10,"23/08/2013 22:00",2013-08-23 22:00:00,"Summer",22.2,12.2,0
"5628","JFK",2013,8,23,23,69.98,53.96,56.78,10,8.05546,NA,0,1019.3,10,"23/08/2013 23:00",2013-08-23 23:00:00,"Summer",21.1,12.2,0
"5629","JFK",2013,8,24,0,69.08,55.04,60.91,30,9.20624,NA,0,1020.1,10,"24/08/2013 00:00",2013-08-24 00:00:00,"Summer",20.6,12.8,0
"5630","JFK",2013,8,24,1,69.08,57.02,65.44,20,9.20624,NA,0,1020.4,10,"24/08/2013 01:00",2013-08-24 01:00:00,"Summer",20.6,13.9,0
"5631","JFK",2013,8,24,2,69.08,55.94,62.93,20,12.65858,NA,0,1021.1,10,"24/08/2013 02:00",2013-08-24 02:00:00,"Summer",20.6,13.3,0
"5632","JFK",2013,8,24,3,68,51.98,56.51,10,13.80936,NA,0,1021.9,10,"24/08/2013 03:00",2013-08-24 03:00:00,"Summer",20,11.1,0
"5633","JFK",2013,8,24,4,66.02,51.08,58.53,20,11.5078,NA,0,1022.2,10,"24/08/2013 04:00",2013-08-24 04:00:00,"Summer",18.9,10.6,0
"5634","JFK",2013,8,24,5,64.04,50,60.25,20,12.65858,NA,0,1022.9,10,"24/08/2013 05:00",2013-08-24 05:00:00,"Summer",17.8,10,0
"5635","JFK",2013,8,24,6,64.04,50,60.25,20,9.20624,NA,0,1023.7,10,"24/08/2013 06:00",2013-08-24 06:00:00,"Summer",17.8,10,0
"5636","JFK",2013,8,24,7,66.92,51.08,56.73,30,12.65858,NA,0,1024.5,10,"24/08/2013 07:00",2013-08-24 07:00:00,"Summer",19.4,10.6,0
"5637","JFK",2013,8,24,8,69.08,51.08,52.67,40,13.80936,NA,0,1025.1,10,"24/08/2013 08:00",2013-08-24 08:00:00,"Summer",20.6,10.6,0
"5638","JFK",2013,8,24,9,71.06,51.08,49.23,20,10.35702,NA,0,1025.6,10,"24/08/2013 09:00",2013-08-24 09:00:00,"Summer",21.7,10.6,0
"5639","JFK",2013,8,24,10,73.94,51.08,44.66,10,9.20624,NA,0,1026,10,"24/08/2013 10:00",2013-08-24 10:00:00,"Summer",23.3,10.6,0
"5640","JFK",2013,8,24,11,75.92,51.08,41.8,350,11.5078,NA,0,1025.9,10,"24/08/2013 11:00",2013-08-24 11:00:00,"Summer",24.4,10.6,0
"5641","JFK",2013,8,24,12,78.08,50,37.38,20,14.96014,20.71404,0,1025.7,10,"24/08/2013 12:00",2013-08-24 12:00:00,"Summer",25.6,10,0
"5642","JFK",2013,8,24,13,78.98,50,36.29,40,8.05546,16.11092,0,1026,10,"24/08/2013 13:00",2013-08-24 13:00:00,"Summer",26.1,10,0
"5643","JFK",2013,8,24,14,75.92,57.02,53.52,170,11.5078,NA,0,NA,10,"24/08/2013 14:00",2013-08-24 14:00:00,"Summer",24.4,13.9,0
"5644","JFK",2013,8,24,15,75.02,53.96,47.89,150,9.20624,NA,0,1026.2,10,"24/08/2013 15:00",2013-08-24 15:00:00,"Summer",23.9,12.2,0
"5645","JFK",2013,8,24,16,73.94,53.96,49.66,150,10.35702,NA,0,1026.2,10,"24/08/2013 16:00",2013-08-24 16:00:00,"Summer",23.3,12.2,0
"5646","JFK",2013,8,24,17,73.04,55.04,53.24,160,6.90468,NA,0,1026.2,10,"24/08/2013 17:00",2013-08-24 17:00:00,"Summer",22.8,12.8,0
"5647","JFK",2013,8,24,18,71.06,57.02,61.16,170,6.90468,NA,0,1026.5,10,"24/08/2013 18:00",2013-08-24 18:00:00,"Summer",21.7,13.9,0
"5648","JFK",2013,8,24,19,68,57.92,70.15,190,6.90468,NA,0,1026.7,10,"24/08/2013 19:00",2013-08-24 19:00:00,"Summer",20,14.4,0
"5649","JFK",2013,8,24,20,69.08,59,70.26,0,0,NA,0,1027.3,10,"24/08/2013 20:00",2013-08-24 20:00:00,"Summer",20.6,15,0
"5650","JFK",2013,8,24,21,68,60.08,75.78,210,3.45234,NA,0,1027.6,10,"24/08/2013 21:00",2013-08-24 21:00:00,"Summer",20,15.6,0
"5651","JFK",2013,8,24,22,66.92,60.08,78.66,240,4.60312,NA,0,1027.7,10,"24/08/2013 22:00",2013-08-24 22:00:00,"Summer",19.4,15.6,0
"5652","JFK",2013,8,24,23,66.92,60.08,78.66,220,4.60312,NA,0,1028.1,10,"24/08/2013 23:00",2013-08-24 23:00:00,"Summer",19.4,15.6,0
"5653","JFK",2013,8,25,0,66.92,60.08,78.66,230,4.60312,NA,0,1027.9,10,"25/08/2013 00:00",2013-08-25 00:00:00,"Summer",19.4,15.6,0
"5654","JFK",2013,8,25,1,66.02,60.08,81.15,230,4.60312,NA,0,1027.4,10,"25/08/2013 01:00",2013-08-25 01:00:00,"Summer",18.9,15.6,0
"5655","JFK",2013,8,25,2,64.94,59,81.07,220,4.60312,NA,0,1027.3,10,"25/08/2013 02:00",2013-08-25 02:00:00,"Summer",18.3,15,0
"5656","JFK",2013,8,25,3,64.94,57.92,77.99,240,4.60312,NA,0,1027.3,10,"25/08/2013 03:00",2013-08-25 03:00:00,"Summer",18.3,14.4,0
"5657","JFK",2013,8,25,4,64.94,57.92,77.99,280,4.60312,NA,0,1027.9,10,"25/08/2013 04:00",2013-08-25 04:00:00,"Summer",18.3,14.4,0
"5658","JFK",2013,8,25,5,64.94,57.92,77.99,270,4.60312,NA,0,1028.4,10,"25/08/2013 05:00",2013-08-25 05:00:00,"Summer",18.3,14.4,0
"5659","JFK",2013,8,25,6,66.02,57.92,75.12,260,4.60312,NA,0,1028.8,10,"25/08/2013 06:00",2013-08-25 06:00:00,"Summer",18.9,14.4,0
"5660","JFK",2013,8,25,7,69.98,57.02,63.45,290,5.7539,NA,0,1029.5,10,"25/08/2013 07:00",2013-08-25 07:00:00,"Summer",21.1,13.9,0
"5661","JFK",2013,8,25,8,73.04,57.92,59.08,260,9.20624,NA,0,1029.4,10,"25/08/2013 08:00",2013-08-25 08:00:00,"Summer",22.8,14.4,0
"5662","JFK",2013,8,25,9,73.94,53.96,49.66,260,11.5078,NA,0,1029.5,10,"25/08/2013 09:00",2013-08-25 09:00:00,"Summer",23.3,12.2,0
"5663","JFK",2013,8,25,10,78.08,53.96,43.26,270,9.20624,NA,0,1029.1,10,"25/08/2013 10:00",2013-08-25 10:00:00,"Summer",25.6,12.2,0
"5664","JFK",2013,8,25,11,78.08,55.04,45,230,11.5078,NA,0,1028.6,10,"25/08/2013 11:00",2013-08-25 11:00:00,"Summer",25.6,12.8,0
"5665","JFK",2013,8,25,12,80.06,55.04,42.16,220,11.5078,NA,0,1027.8,10,"25/08/2013 12:00",2013-08-25 12:00:00,"Summer",26.7,12.8,0
"5666","JFK",2013,8,25,13,80.96,48.02,31.59,220,13.80936,NA,0,1027.6,10,"25/08/2013 13:00",2013-08-25 13:00:00,"Summer",27.2,8.9,0
"5667","JFK",2013,8,25,14,80.96,51.08,35.4,200,13.80936,NA,0,1027,10,"25/08/2013 14:00",2013-08-25 14:00:00,"Summer",27.2,10.6,0
"5668","JFK",2013,8,25,15,80.06,51.98,37.69,200,13.80936,NA,0,1026.7,10,"25/08/2013 15:00",2013-08-25 15:00:00,"Summer",26.7,11.1,0
"5669","JFK",2013,8,25,16,78.98,53.96,42,190,17.2617,NA,0,1026,10,"25/08/2013 16:00",2013-08-25 16:00:00,"Summer",26.1,12.2,0
"5670","JFK",2013,8,25,17,75.92,57.02,51.94,190,17.2617,NA,0,1025.6,10,"25/08/2013 17:00",2013-08-25 17:00:00,"Summer",24.4,13.9,0
"5671","JFK",2013,8,25,18,73.94,55.94,53.37,190,17.2617,NA,0,1024.8,10,"25/08/2013 18:00",2013-08-25 18:00:00,"Summer",23.3,13.3,0
"5672","JFK",2013,8,25,19,71.96,55.94,57.05,200,17.2617,NA,0,1024.7,10,"25/08/2013 19:00",2013-08-25 19:00:00,"Summer",22.2,13.3,0
"5673","JFK",2013,8,25,20,71.96,55.94,57.05,200,17.2617,NA,0,1025,10,"25/08/2013 20:00",2013-08-25 20:00:00,"Summer",22.2,13.3,0
"5674","JFK",2013,8,25,21,71.06,53.96,54.73,210,13.80936,NA,0,1025,10,"25/08/2013 21:00",2013-08-25 21:00:00,"Summer",21.7,12.2,0
"5675","JFK",2013,8,25,22,69.98,55.94,61.02,210,11.5078,NA,0,1024.7,10,"25/08/2013 22:00",2013-08-25 22:00:00,"Summer",21.1,13.3,0
"5676","JFK",2013,8,25,23,69.08,55.94,62.93,230,11.5078,NA,0,1024.5,10,"25/08/2013 23:00",2013-08-25 23:00:00,"Summer",20.6,13.3,0
"5677","JFK",2013,8,26,0,69.98,55.94,61.02,250,17.2617,NA,0,1024.4,10,"26/08/2013 00:00",2013-08-26 00:00:00,"Summer",21.1,13.3,0
"5678","JFK",2013,8,26,1,69.98,55.94,61.02,250,14.96014,NA,0,1024.1,10,"26/08/2013 01:00",2013-08-26 01:00:00,"Summer",21.1,13.3,0
"5679","JFK",2013,8,26,2,69.08,57.02,65.44,240,13.80936,NA,0,1023.8,10,"26/08/2013 02:00",2013-08-26 02:00:00,"Summer",20.6,13.9,0
"5680","JFK",2013,8,26,3,69.08,57.92,67.59,230,12.65858,NA,0,1023,10,"26/08/2013 03:00",2013-08-26 03:00:00,"Summer",20.6,14.4,0
"5681","JFK",2013,8,26,4,68,59,72.92,240,10.35702,NA,0,1022.9,10,"26/08/2013 04:00",2013-08-26 04:00:00,"Summer",20,15,0
"5682","JFK",2013,8,26,5,69.08,57.92,67.59,230,13.80936,NA,0,1022.5,10,"26/08/2013 05:00",2013-08-26 05:00:00,"Summer",20.6,14.4,0
"5683","JFK",2013,8,26,6,69.08,59,70.26,250,13.80936,NA,0,1022.4,10,"26/08/2013 06:00",2013-08-26 06:00:00,"Summer",20.6,15,0
"5684","JFK",2013,8,26,7,69.08,57.92,67.59,230,11.5078,NA,0,1021.9,10,"26/08/2013 07:00",2013-08-26 07:00:00,"Summer",20.6,14.4,0
"5685","JFK",2013,8,26,8,69.98,59,68.13,250,12.65858,NA,0,1021.8,10,"26/08/2013 08:00",2013-08-26 08:00:00,"Summer",21.1,15,0
"5686","JFK",2013,8,26,9,71.96,59,63.7,250,12.65858,NA,0,1021.5,10,"26/08/2013 09:00",2013-08-26 09:00:00,"Summer",22.2,15,0
"5687","JFK",2013,8,26,10,73.94,60.08,61.92,230,12.65858,NA,0,1020.8,10,"26/08/2013 10:00",2013-08-26 10:00:00,"Summer",23.3,15.6,0
"5688","JFK",2013,8,26,11,75.02,60.98,61.66,220,14.96014,NA,0,1019.6,10,"26/08/2013 11:00",2013-08-26 11:00:00,"Summer",23.9,16.1,0
"5689","JFK",2013,8,26,12,78.98,60.98,54.08,230,18.41248,NA,0,1019.1,10,"26/08/2013 12:00",2013-08-26 12:00:00,"Summer",26.1,16.1,0
"5690","JFK",2013,8,26,13,80.06,62.06,54.23,230,14.96014,NA,0,1018.1,10,"26/08/2013 13:00",2013-08-26 13:00:00,"Summer",26.7,16.7,0
"5691","JFK",2013,8,26,14,82.94,62.06,49.37,230,19.56326,NA,0,1016.9,10,"26/08/2013 14:00",2013-08-26 14:00:00,"Summer",28.3,16.7,0
"5692","JFK",2013,8,26,15,82.04,62.06,50.84,230,18.41248,NA,0,1016,10,"26/08/2013 15:00",2013-08-26 15:00:00,"Summer",27.8,16.7,0
"5693","JFK",2013,8,26,16,80.96,62.96,54.35,240,14.96014,NA,0,1015.5,10,"26/08/2013 16:00",2013-08-26 16:00:00,"Summer",27.2,17.2,0
"5694","JFK",2013,8,26,17,82.04,62.06,50.84,260,11.5078,NA,0,1015.4,10,"26/08/2013 17:00",2013-08-26 17:00:00,"Summer",27.8,16.7,0
"5695","JFK",2013,8,26,18,80.06,64.04,58.14,220,10.35702,NA,0,1014.9,10,"26/08/2013 18:00",2013-08-26 18:00:00,"Summer",26.7,17.8,0
"5696","JFK",2013,8,26,19,78.08,64.94,64.03,220,11.5078,NA,0,1015,10,"26/08/2013 19:00",2013-08-26 19:00:00,"Summer",25.6,18.3,0
"5697","JFK",2013,8,26,20,78.08,64.04,62.05,230,14.96014,NA,0,1014.9,10,"26/08/2013 20:00",2013-08-26 20:00:00,"Summer",25.6,17.8,0
"5698","JFK",2013,8,26,21,77,64.94,66.36,240,11.5078,NA,0,1014.9,10,"26/08/2013 21:00",2013-08-26 21:00:00,"Summer",25,18.3,0
"5699","JFK",2013,8,26,22,73.94,66.92,78.72,230,8.05546,NA,0,1014.2,10,"26/08/2013 22:00",2013-08-26 22:00:00,"Summer",23.3,19.4,0
